image_id,dataset,species,split,width,height,aspect_ratio,area
7467,SeaTurtleID2022,loggerhead turtle,train,182,123,1.4796747967479675,22386
7468,SeaTurtleID2022,loggerhead turtle,train,316,273,1.1575091575091576,86268
7469,SeaTurtleID2022,loggerhead turtle,train,213,182,1.1703296703296704,38766
7470,SeaTurtleID2022,loggerhead turtle,train,68,74,0.918918918918919,5032
7471,SeaTurtleID2022,loggerhead turtle,train,95,71,1.3380281690140845,6745
7472,SeaTurtleID2022,loggerhead turtle,train,195,137,1.4233576642335766,26715
7473,SeaTurtleID2022,loggerhead turtle,train,204,200,1.02,40800
7474,SeaTurtleID2022,loggerhead turtle,train,101,94,1.074468085106383,9494
7475,SeaTurtleID2022,loggerhead turtle,train,186,143,1.3006993006993006,26598
7476,SeaTurtleID2022,loggerhead turtle,train,85,73,1.1643835616438356,6205
7477,SeaTurtleID2022,loggerhead turtle,train,120,107,1.1214953271028036,12840
7478,SeaTurtleID2022,loggerhead turtle,train,147,124,1.185483870967742,18228
7479,SeaTurtleID2022,loggerhead turtle,train,227,186,1.2204301075268817,42222
7480,SeaTurtleID2022,loggerhead turtle,train,104,95,1.0947368421052632,9880
7481,SeaTurtleID2022,loggerhead turtle,train,76,79,0.9620253164556962,6004
7482,SeaTurtleID2022,loggerhead turtle,train,93,82,1.1341463414634145,7626
7483,SeaTurtleID2022,loggerhead turtle,train,81,57,1.4210526315789473,4617
7484,SeaTurtleID2022,loggerhead turtle,train,178,174,1.0229885057471264,30972
7485,SeaTurtleID2022,loggerhead turtle,train,112,71,1.5774647887323943,7952
7486,SeaTurtleID2022,loggerhead turtle,train,167,170,0.9823529411764705,28390
7487,SeaTurtleID2022,loggerhead turtle,train,395,323,1.2229102167182662,127585
7488,SeaTurtleID2022,loggerhead turtle,train,98,83,1.180722891566265,8134
7489,SeaTurtleID2022,loggerhead turtle,train,91,81,1.123456790123457,7371
7490,SeaTurtleID2022,loggerhead turtle,train,138,110,1.2545454545454546,15180
7491,SeaTurtleID2022,loggerhead turtle,train,94,84,1.119047619047619,7896
7492,SeaTurtleID2022,loggerhead turtle,train,61,34,1.7941176470588236,2074
7493,SeaTurtleID2022,loggerhead turtle,train,162,157,1.0318471337579618,25434
7494,SeaTurtleID2022,loggerhead turtle,train,102,92,1.108695652173913,9384
7495,SeaTurtleID2022,loggerhead turtle,train,147,155,0.9483870967741935,22785
7496,SeaTurtleID2022,loggerhead turtle,train,163,157,1.0382165605095541,25591
7497,SeaTurtleID2022,loggerhead turtle,train,75,62,1.2096774193548387,4650
7498,SeaTurtleID2022,loggerhead turtle,train,225,216,1.0416666666666667,48600
7499,SeaTurtleID2022,loggerhead turtle,train,83,64,1.296875,5312
7500,SeaTurtleID2022,loggerhead turtle,train,232,203,1.1428571428571428,47096
7501,SeaTurtleID2022,loggerhead turtle,train,106,91,1.164835164835165,9646
7502,SeaTurtleID2022,loggerhead turtle,train,171,143,1.1958041958041958,24453
7503,SeaTurtleID2022,loggerhead turtle,train,380,315,1.2063492063492063,119700
7504,SeaTurtleID2022,loggerhead turtle,train,104,112,0.9285714285714286,11648
7505,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
7506,SeaTurtleID2022,loggerhead turtle,train,94,92,1.0217391304347827,8648
7507,SeaTurtleID2022,loggerhead turtle,train,219,193,1.1347150259067358,42267
7508,SeaTurtleID2022,loggerhead turtle,train,79,60,1.3166666666666667,4740
7509,SeaTurtleID2022,loggerhead turtle,train,164,165,0.9939393939393939,27060
7510,SeaTurtleID2022,loggerhead turtle,train,180,171,1.0526315789473684,30780
7511,SeaTurtleID2022,loggerhead turtle,train,97,104,0.9326923076923077,10088
7512,SeaTurtleID2022,loggerhead turtle,train,180,167,1.0778443113772456,30060
7513,SeaTurtleID2022,loggerhead turtle,train,295,201,1.4676616915422886,59295
7514,SeaTurtleID2022,loggerhead turtle,train,226,204,1.107843137254902,46104
7515,SeaTurtleID2022,loggerhead turtle,train,178,119,1.495798319327731,21182
7516,SeaTurtleID2022,loggerhead turtle,train,396,548,0.7226277372262774,217008
7517,SeaTurtleID2022,loggerhead turtle,train,353,256,1.37890625,90368
7518,SeaTurtleID2022,loggerhead turtle,train,461,560,0.8232142857142857,258160
7519,SeaTurtleID2022,loggerhead turtle,train,104,138,0.7536231884057971,14352
7520,SeaTurtleID2022,loggerhead turtle,train,206,161,1.279503105590062,33166
7521,SeaTurtleID2022,loggerhead turtle,train,153,110,1.3909090909090909,16830
7522,SeaTurtleID2022,loggerhead turtle,train,440,343,1.282798833819242,150920
7523,SeaTurtleID2022,loggerhead turtle,train,437,301,1.451827242524917,131537
7524,SeaTurtleID2022,loggerhead turtle,train,357,457,0.7811816192560175,163149
7525,SeaTurtleID2022,loggerhead turtle,train,129,127,1.015748031496063,16383
7526,SeaTurtleID2022,loggerhead turtle,train,127,105,1.2095238095238094,13335
7527,SeaTurtleID2022,loggerhead turtle,train,126,119,1.0588235294117647,14994
7528,SeaTurtleID2022,loggerhead turtle,train,171,140,1.2214285714285715,23940
7529,SeaTurtleID2022,loggerhead turtle,train,112,71,1.5774647887323943,7952
7530,SeaTurtleID2022,loggerhead turtle,train,459,335,1.3701492537313433,153765
7531,SeaTurtleID2022,loggerhead turtle,train,212,196,1.0816326530612246,41552
7532,SeaTurtleID2022,loggerhead turtle,train,134,125,1.072,16750
7533,SeaTurtleID2022,loggerhead turtle,train,325,427,0.7611241217798594,138775
7534,SeaTurtleID2022,loggerhead turtle,train,203,173,1.1734104046242775,35119
7535,SeaTurtleID2022,loggerhead turtle,train,161,135,1.1925925925925926,21735
7536,SeaTurtleID2022,loggerhead turtle,train,375,376,0.9973404255319149,141000
7537,SeaTurtleID2022,loggerhead turtle,train,220,196,1.1224489795918366,43120
7538,SeaTurtleID2022,loggerhead turtle,train,745,592,1.258445945945946,441040
7539,SeaTurtleID2022,loggerhead turtle,train,316,219,1.4429223744292237,69204
7540,SeaTurtleID2022,loggerhead turtle,train,207,206,1.0048543689320388,42642
7541,SeaTurtleID2022,loggerhead turtle,train,398,297,1.34006734006734,118206
7542,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
7543,SeaTurtleID2022,loggerhead turtle,train,614,533,1.151969981238274,327262
7544,SeaTurtleID2022,loggerhead turtle,train,150,105,1.4285714285714286,15750
7545,SeaTurtleID2022,loggerhead turtle,train,84,77,1.0909090909090908,6468
7546,SeaTurtleID2022,loggerhead turtle,train,236,224,1.0535714285714286,52864
7547,SeaTurtleID2022,loggerhead turtle,train,230,197,1.16751269035533,45310
7548,SeaTurtleID2022,loggerhead turtle,train,126,97,1.2989690721649485,12222
7549,SeaTurtleID2022,loggerhead turtle,train,68,52,1.3076923076923077,3536
7550,SeaTurtleID2022,loggerhead turtle,train,112,93,1.2043010752688172,10416
7551,SeaTurtleID2022,loggerhead turtle,train,297,310,0.9580645161290322,92070
7552,SeaTurtleID2022,loggerhead turtle,train,156,115,1.3565217391304347,17940
7553,SeaTurtleID2022,loggerhead turtle,train,338,272,1.2426470588235294,91936
7554,SeaTurtleID2022,loggerhead turtle,train,323,257,1.2568093385214008,83011
7555,SeaTurtleID2022,loggerhead turtle,train,435,296,1.4695945945945945,128760
7556,SeaTurtleID2022,loggerhead turtle,train,57,37,1.5405405405405406,2109
7557,SeaTurtleID2022,loggerhead turtle,train,107,76,1.4078947368421053,8132
7558,SeaTurtleID2022,loggerhead turtle,train,410,356,1.151685393258427,145960
7559,SeaTurtleID2022,loggerhead turtle,train,126,94,1.3404255319148937,11844
7560,SeaTurtleID2022,loggerhead turtle,train,599,578,1.0363321799307958,346222
7561,SeaTurtleID2022,loggerhead turtle,train,441,483,0.9130434782608695,213003
7562,SeaTurtleID2022,loggerhead turtle,train,381,307,1.241042345276873,116967
7563,SeaTurtleID2022,loggerhead turtle,train,637,458,1.3908296943231442,291746
7564,SeaTurtleID2022,loggerhead turtle,train,87,119,0.7310924369747899,10353
7565,SeaTurtleID2022,loggerhead turtle,train,208,243,0.8559670781893004,50544
7566,SeaTurtleID2022,loggerhead turtle,train,177,134,1.3208955223880596,23718
7567,SeaTurtleID2022,loggerhead turtle,train,158,146,1.082191780821918,23068
7568,SeaTurtleID2022,loggerhead turtle,train,186,182,1.021978021978022,33852
7569,SeaTurtleID2022,loggerhead turtle,train,174,95,1.831578947368421,16530
7570,SeaTurtleID2022,loggerhead turtle,train,160,140,1.1428571428571428,22400
7571,SeaTurtleID2022,loggerhead turtle,train,432,310,1.3935483870967742,133920
7572,SeaTurtleID2022,loggerhead turtle,train,128,114,1.1228070175438596,14592
7573,SeaTurtleID2022,loggerhead turtle,train,80,104,0.7692307692307693,8320
7574,SeaTurtleID2022,loggerhead turtle,train,54,55,0.9818181818181818,2970
7575,SeaTurtleID2022,loggerhead turtle,train,161,167,0.9640718562874252,26887
7576,SeaTurtleID2022,loggerhead turtle,train,135,123,1.0975609756097562,16605
7577,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
7578,SeaTurtleID2022,loggerhead turtle,train,115,121,0.9504132231404959,13915
7579,SeaTurtleID2022,loggerhead turtle,train,254,181,1.4033149171270718,45974
7580,SeaTurtleID2022,loggerhead turtle,train,404,303,1.3333333333333333,122412
7581,SeaTurtleID2022,loggerhead turtle,train,89,67,1.328358208955224,5963
7582,SeaTurtleID2022,loggerhead turtle,train,138,118,1.1694915254237288,16284
7583,SeaTurtleID2022,loggerhead turtle,train,80,62,1.2903225806451613,4960
7584,SeaTurtleID2022,loggerhead turtle,train,61,50,1.22,3050
7585,SeaTurtleID2022,loggerhead turtle,train,175,163,1.0736196319018405,28525
7586,SeaTurtleID2022,loggerhead turtle,train,624,389,1.6041131105398458,242736
7587,SeaTurtleID2022,loggerhead turtle,train,65,72,0.9027777777777778,4680
7588,SeaTurtleID2022,loggerhead turtle,train,217,270,0.8037037037037037,58590
7589,SeaTurtleID2022,loggerhead turtle,train,128,126,1.0158730158730158,16128
7590,SeaTurtleID2022,loggerhead turtle,train,74,31,2.3870967741935485,2294
7591,SeaTurtleID2022,loggerhead turtle,train,136,142,0.9577464788732394,19312
7592,SeaTurtleID2022,loggerhead turtle,train,340,252,1.3492063492063493,85680
7593,SeaTurtleID2022,loggerhead turtle,train,159,142,1.119718309859155,22578
7594,SeaTurtleID2022,loggerhead turtle,train,101,72,1.4027777777777777,7272
7595,SeaTurtleID2022,loggerhead turtle,train,346,259,1.335907335907336,89614
7596,SeaTurtleID2022,loggerhead turtle,train,59,53,1.1132075471698113,3127
7597,SeaTurtleID2022,loggerhead turtle,train,326,345,0.9449275362318841,112470
7598,SeaTurtleID2022,loggerhead turtle,train,61,80,0.7625,4880
7599,SeaTurtleID2022,loggerhead turtle,train,107,119,0.8991596638655462,12733
7600,SeaTurtleID2022,loggerhead turtle,train,112,112,1.0,12544
7601,SeaTurtleID2022,loggerhead turtle,train,110,102,1.0784313725490196,11220
7602,SeaTurtleID2022,loggerhead turtle,train,170,153,1.1111111111111112,26010
7603,SeaTurtleID2022,loggerhead turtle,train,304,269,1.1301115241635689,81776
7604,SeaTurtleID2022,loggerhead turtle,train,328,331,0.9909365558912386,108568
7605,SeaTurtleID2022,loggerhead turtle,train,205,148,1.385135135135135,30340
7606,SeaTurtleID2022,loggerhead turtle,train,290,328,0.8841463414634146,95120
7607,SeaTurtleID2022,loggerhead turtle,train,146,118,1.2372881355932204,17228
7608,SeaTurtleID2022,loggerhead turtle,train,148,135,1.0962962962962963,19980
7609,SeaTurtleID2022,loggerhead turtle,train,173,131,1.3206106870229009,22663
7610,SeaTurtleID2022,loggerhead turtle,train,238,225,1.0577777777777777,53550
7611,SeaTurtleID2022,loggerhead turtle,train,56,48,1.1666666666666667,2688
7612,SeaTurtleID2022,loggerhead turtle,train,388,345,1.1246376811594203,133860
7613,SeaTurtleID2022,loggerhead turtle,train,244,193,1.2642487046632125,47092
7614,SeaTurtleID2022,loggerhead turtle,train,266,255,1.0431372549019609,67830
7615,SeaTurtleID2022,loggerhead turtle,train,323,321,1.0062305295950156,103683
7616,SeaTurtleID2022,loggerhead turtle,train,354,371,0.954177897574124,131334
7617,SeaTurtleID2022,loggerhead turtle,train,369,332,1.1114457831325302,122508
7618,SeaTurtleID2022,loggerhead turtle,train,171,152,1.125,25992
7619,SeaTurtleID2022,loggerhead turtle,train,191,173,1.1040462427745665,33043
7620,SeaTurtleID2022,loggerhead turtle,train,337,317,1.0630914826498423,106829
7621,SeaTurtleID2022,loggerhead turtle,train,215,154,1.396103896103896,33110
7622,SeaTurtleID2022,loggerhead turtle,train,156,155,1.0064516129032257,24180
7623,SeaTurtleID2022,loggerhead turtle,train,142,123,1.1544715447154472,17466
7624,SeaTurtleID2022,loggerhead turtle,train,386,350,1.1028571428571428,135100
7625,SeaTurtleID2022,loggerhead turtle,train,199,205,0.9707317073170731,40795
7626,SeaTurtleID2022,loggerhead turtle,train,123,41,3.0,5043
7627,SeaTurtleID2022,loggerhead turtle,train,205,181,1.132596685082873,37105
7628,SeaTurtleID2022,loggerhead turtle,train,363,318,1.1415094339622642,115434
7629,SeaTurtleID2022,loggerhead turtle,train,163,115,1.4173913043478261,18745
7630,SeaTurtleID2022,loggerhead turtle,train,235,191,1.2303664921465969,44885
7631,SeaTurtleID2022,loggerhead turtle,train,380,249,1.5261044176706828,94620
7632,SeaTurtleID2022,loggerhead turtle,train,40,39,1.0256410256410255,1560
7633,SeaTurtleID2022,loggerhead turtle,train,40,37,1.0810810810810811,1480
7634,SeaTurtleID2022,loggerhead turtle,train,76,48,1.5833333333333333,3648
7635,SeaTurtleID2022,loggerhead turtle,train,147,129,1.1395348837209303,18963
7636,SeaTurtleID2022,loggerhead turtle,train,109,101,1.0792079207920793,11009
7637,SeaTurtleID2022,loggerhead turtle,train,70,63,1.1111111111111112,4410
7638,SeaTurtleID2022,loggerhead turtle,train,36,30,1.2,1080
7639,SeaTurtleID2022,loggerhead turtle,train,83,70,1.1857142857142857,5810
7640,SeaTurtleID2022,loggerhead turtle,train,37,36,1.0277777777777777,1332
7641,SeaTurtleID2022,loggerhead turtle,train,87,85,1.0235294117647058,7395
7642,SeaTurtleID2022,loggerhead turtle,train,89,72,1.2361111111111112,6408
7643,SeaTurtleID2022,loggerhead turtle,train,80,84,0.9523809523809523,6720
7644,SeaTurtleID2022,loggerhead turtle,train,66,63,1.0476190476190477,4158
7645,SeaTurtleID2022,loggerhead turtle,train,71,81,0.8765432098765432,5751
7646,SeaTurtleID2022,loggerhead turtle,train,73,49,1.489795918367347,3577
7647,SeaTurtleID2022,loggerhead turtle,train,100,77,1.2987012987012987,7700
7648,SeaTurtleID2022,loggerhead turtle,train,64,56,1.1428571428571428,3584
7649,SeaTurtleID2022,loggerhead turtle,train,103,100,1.03,10300
7650,SeaTurtleID2022,loggerhead turtle,train,329,226,1.4557522123893805,74354
7651,SeaTurtleID2022,loggerhead turtle,train,210,225,0.9333333333333333,47250
7652,SeaTurtleID2022,loggerhead turtle,train,533,448,1.1897321428571428,238784
7653,SeaTurtleID2022,loggerhead turtle,train,121,100,1.21,12100
7654,SeaTurtleID2022,loggerhead turtle,train,359,251,1.4302788844621515,90109
7655,SeaTurtleID2022,loggerhead turtle,train,651,453,1.4370860927152318,294903
7656,SeaTurtleID2022,loggerhead turtle,train,51,37,1.3783783783783783,1887
7657,SeaTurtleID2022,loggerhead turtle,train,177,126,1.4047619047619047,22302
7658,SeaTurtleID2022,loggerhead turtle,train,350,336,1.0416666666666667,117600
7659,SeaTurtleID2022,loggerhead turtle,train,96,106,0.9056603773584906,10176
7660,SeaTurtleID2022,loggerhead turtle,train,275,245,1.1224489795918366,67375
7661,SeaTurtleID2022,loggerhead turtle,train,69,48,1.4375,3312
7662,SeaTurtleID2022,loggerhead turtle,train,93,73,1.273972602739726,6789
7663,SeaTurtleID2022,loggerhead turtle,train,58,52,1.1153846153846154,3016
7664,SeaTurtleID2022,loggerhead turtle,train,61,49,1.2448979591836735,2989
7665,SeaTurtleID2022,loggerhead turtle,train,70,58,1.206896551724138,4060
7666,SeaTurtleID2022,loggerhead turtle,train,115,97,1.1855670103092784,11155
7667,SeaTurtleID2022,loggerhead turtle,train,281,210,1.338095238095238,59010
7668,SeaTurtleID2022,loggerhead turtle,train,188,214,0.8785046728971962,40232
7669,SeaTurtleID2022,loggerhead turtle,train,143,127,1.125984251968504,18161
7670,SeaTurtleID2022,loggerhead turtle,train,273,235,1.1617021276595745,64155
7671,SeaTurtleID2022,loggerhead turtle,train,536,431,1.2436194895591648,231016
7672,SeaTurtleID2022,loggerhead turtle,train,154,148,1.0405405405405406,22792
7673,SeaTurtleID2022,loggerhead turtle,train,168,185,0.9081081081081082,31080
7674,SeaTurtleID2022,loggerhead turtle,train,82,85,0.9647058823529412,6970
7675,SeaTurtleID2022,loggerhead turtle,train,353,397,0.889168765743073,140141
7676,SeaTurtleID2022,loggerhead turtle,train,101,127,0.7952755905511811,12827
7677,SeaTurtleID2022,loggerhead turtle,train,305,221,1.3800904977375565,67405
7678,SeaTurtleID2022,loggerhead turtle,train,106,126,0.8412698412698413,13356
7679,SeaTurtleID2022,loggerhead turtle,train,46,43,1.069767441860465,1978
7680,SeaTurtleID2022,loggerhead turtle,train,135,112,1.2053571428571428,15120
7681,SeaTurtleID2022,loggerhead turtle,train,238,179,1.329608938547486,42602
7682,SeaTurtleID2022,loggerhead turtle,train,340,300,1.1333333333333333,102000
7683,SeaTurtleID2022,loggerhead turtle,train,190,188,1.0106382978723405,35720
7684,SeaTurtleID2022,loggerhead turtle,train,220,203,1.083743842364532,44660
7685,SeaTurtleID2022,loggerhead turtle,train,255,199,1.2814070351758795,50745
7686,SeaTurtleID2022,loggerhead turtle,train,57,45,1.2666666666666666,2565
7687,SeaTurtleID2022,loggerhead turtle,train,326,235,1.3872340425531915,76610
7688,SeaTurtleID2022,loggerhead turtle,train,166,137,1.2116788321167884,22742
7689,SeaTurtleID2022,loggerhead turtle,train,594,385,1.542857142857143,228690
7690,SeaTurtleID2022,loggerhead turtle,train,108,81,1.3333333333333333,8748
7691,SeaTurtleID2022,loggerhead turtle,train,152,125,1.216,19000
7692,SeaTurtleID2022,loggerhead turtle,train,220,228,0.9649122807017544,50160
7693,SeaTurtleID2022,loggerhead turtle,train,174,136,1.2794117647058822,23664
7694,SeaTurtleID2022,loggerhead turtle,train,239,195,1.2256410256410257,46605
7695,SeaTurtleID2022,loggerhead turtle,train,129,154,0.8376623376623377,19866
7696,SeaTurtleID2022,loggerhead turtle,train,185,153,1.2091503267973855,28305
7697,SeaTurtleID2022,loggerhead turtle,train,746,488,1.528688524590164,364048
7698,SeaTurtleID2022,loggerhead turtle,train,711,453,1.5695364238410596,322083
7699,SeaTurtleID2022,loggerhead turtle,train,214,224,0.9553571428571429,47936
7700,SeaTurtleID2022,loggerhead turtle,train,329,233,1.4120171673819744,76657
7701,SeaTurtleID2022,loggerhead turtle,train,199,155,1.2838709677419355,30845
7702,SeaTurtleID2022,loggerhead turtle,train,100,70,1.4285714285714286,7000
7703,SeaTurtleID2022,loggerhead turtle,train,216,166,1.3012048192771084,35856
7704,SeaTurtleID2022,loggerhead turtle,train,412,285,1.4456140350877194,117420
7705,SeaTurtleID2022,loggerhead turtle,train,237,202,1.1732673267326732,47874
7706,SeaTurtleID2022,loggerhead turtle,train,385,251,1.5338645418326693,96635
7707,SeaTurtleID2022,loggerhead turtle,train,368,316,1.1645569620253164,116288
7708,SeaTurtleID2022,loggerhead turtle,train,292,234,1.2478632478632479,68328
